37	100	11	72	0	33	26	0	74	7	100	42	81	79	36	99	0
48	100	12	64	0	20	43	0	91	25	100	69	62	98	13	76	0
66	100	30	87	8	56	0	21	31	0	75	17	100	47	89	79	0
44	94	6	65	0	18	46	0	92	22	100	66	64	100	21	88	0
20	71	6	34	44	0	95	19	100	62	69	100	15	92	0	51	0
34	100	24	100	0	53	8	4	59	0	100	34	69	68	14	69	0
32	85	0	51	2	7	51	0	93	23	100	67	67	100	23	84	0
49	91	14	65	0	31	18	0	81	6	100	38	86	72	49	100	0
28	83	5	52	0	17	35	0	78	10	100	40	89	73	60	100	0
78	100	29	88	0	52	2	10	55	0	100	26	98	67	51	77	0
43	100	15	71	0	35	13	0	71	20	100	54	100	91	39	97	0
37	100	1	66	9	10	58	0	100	31	97	85	48	99	0	81	0
49	83	11	70	0	24	39	0	89	20	100	62	69	100	35	79	0
59	100	19	92	0	49	15	5	60	0	97	28	100	74	61	96	0
16	69	8	28	43	0	87	23	100	64	75	100	25	94	0	57	0
5	73	0	27	38	0	81	12	100	58	78	100	31	99	10	57	0
40	90	0	69	1	24	45	0	88	27	100	71	61	100	15	76	0
61	100	18	82	0	41	15	0	72	8	100	47	100	90	50	82	0
17	98	0	47	31	3	84	0	100	50	71	98	23	100	3	52	0
86	100	34	98	0	62	9	22	57	0	100	25	94	66	51	94	0
41	100	5	70	0	21	39	0	83	22	100	66	57	89	11	75	0
29	67	7	26	42	0	90	19	100	62	75	100	25	95	0	55	0
5	42	0	7	44	0	87	15	100	64	68	100	25	93	20	48	0
51	100	17	77	17	21	63	0	100	42	83	93	29	99	0	52	0
40	81	5	60	8	2	62	0	100	44	92	99	38	100	0	55	0
4	58	0	22	46	0	99	17	100	54	72	88	20	100	7	66	0
49	74	14	40	28	0	78	14	100	56	71	93	18	100	0	64	0
68	82	34	100	0	65	8	22	57	0	100	24	88	66	40	92	0
17	97	3	55	14	10	66	0	100	37	90	83	39	100	0	66	0
26	89	13	44	29	1	72	0	100	36	85	79	45	100	0	92	0
68	89	20	86	0	49	22	11	70	0	100	32	94	73	57	100	0
73	98	14	78	19	0	100	41	56	100	0	58	76	85	14	13	0
39	84	17	56	31	11	74	0	100	38	87	81	44	100	0	87	0
25	100	2	74	5	23	51	0	100	20	98	71	55	99	0	96	0
2	61	0	8	41	0	77	31	100	80	67	100	30	69	11	20	0
38	100	1	70	0	27	40	0	88	17	100	59	66	90	17	76	0
50	99	21	80	0	37	25	0	76	16	100	58	79	100	29	95	0
30	90	0	53	1	11	55	0	99	28	100	70	63	100	18	75	0
23	79	0	65	3	19	44	0	88	18	100	62	71	100	26	96	0
48	87	13	59	0	10	43	0	84	29	100	77	64	100	26	68	0
55	100	9	78	0	36	29	0	83	17	100	58	79	97	21	89	0
29	100	18	58	29	13	78	0	100	38	82	81	36	98	0	65	0
9	45	30	10	65	0	95	30	100	72	72	100	32	88	0	61	0
6	59	0	24	33	0	74	14	100	46	94	85	53	100	16	79	0
39	77	0	43	13	2	67	0	96	39	100	84	54	100	5	76	0
13	74	0	44	31	0	86	4	100	55	67	100	18	84	23	30	0
1	66	0	25	39	0	84	8	100	53	75	95	32	100	12	59	0
65	92	19	70	0	36	6	0	62	1	97	31	100	67	77	100	0
0	100	1	58	20	17	58	0	94	19	100	64	69	92	28	90	0
72	100	25	79	0	37	26	0	79	19	100	62	67	97	22	73	0
21	97	0	61	11	14	60	0	100	30	92	78	49	100	23	76	0
9	97	0	48	22	1	75	0	100	46	87	97	39	100	5	58	0
95	31	44	2	0	26	11	69	60	100	100	73	84	30	40	0	0
7	98	0	58	20	18	56	0	91	15	100	58	77	94	40	100	0
58	100	18	84	0	41	11	0	58	0	100	20	96	61	64	96	0
31	87	0	59	9	13	51	0	91	25	100	68	64	100	21	94	0
42	100	18	67	0	34	2	0	67	8	97	39	100	73	43	88	0
0	64	2	26	35	0	77	12	100	46	96	85	58	100	19	80	0
36	95	10	59	19	10	66	0	100	37	97	85	48	100	0	81	0
30	96	0	66	11	8	66	0	100	47	79	100	28	81	31	30	0
26	88	9	63	0	20	36	0	80	18	100	57	76	94	31	100	0
73	94	26	99	0	57	16	7	64	0	100	36	94	87	48	100	0
21	81	0	55	7	10	56	0	97	26	100	71	62	100	15	84	0
35	84	0	65	4	21	49	0	95	24	100	67	64	100	5	95	0
35	92	12	47	21	0	71	8	100	48	82	94	32	100	0	66	0
26	86	20	43	37	0	87	12	100	56	74	95	22	100	0	60	0
32	100	0	58	5	7	60	0	100	38	85	85	27	86	5	42	0
72	97	23	80	0	37	22	0	76	18	100	61	79	100	24	93	0
43	75	0	60	11	13	60	0	100	28	85	76	41	100	1	73	0
16	68	0	37	28	0	80	23	100	67	69	100	16	78	3	35	0
25	90	0	48	13	0	79	13	100	61	60	100	3	73	10	29	0
39	93	0	64	4	15	46	0	86	27	100	73	62	100	18	86	0
21	78	0	49	26	15	58	0	90	5	100	52	76	89	44	100	0
59	79	40	99	0	62	1	14	59	0	100	35	80	80	21	100	0
97	82	59	100	18	69	0	22	42	0	93	15	100	60	57	89	0
0	94	9	35	42	7	78	0	100	41	73	85	37	100	8	70	0
36	97	0	59	9	14	61	0	99	34	100	81	53	100	5	73	0
31	100	2	66	0	27	34	0	78	20	100	58	83	95	33	98	0
32	74	8	39	27	0	73	11	100	48	82	89	37	100	0	74	0
29	100	0	61	8	14	59	0	100	33	97	80	48	91	18	53	0
52	100	21	67	29	14	72	0	100	40	80	88	35	97	0	65	0
32	83	12	92	5	41	38	0	100	28	98	76	36	100	0	60	0
26	100	3	75	0	35	25	3	70	0	100	29	86	66	48	88	0
19	78	0	40	9	0	64	6	99	38	100	80	54	100	2	86	0
50	100	9	73	0	34	24	0	78	19	100	55	77	89	21	78	0
8	72	0	36	26	0	74	3	100	40	85	83	43	100	14	66	0
44	100	15	65	0	20	35	0	78	25	100	65	65	95	21	75	0
26	64	22	30	55	0	97	23	100	64	74	100	23	91	0	54	0
58	100	17	83	0	41	18	0	75	5	100	45	89	87	34	88	0
32	100	12	93	0	46	22	4	72	0	100	38	85	82	34	92	0
40	82	0	48	8	0	65	5	100	45	99	93	45	100	5	64	0
19	82	2	66	0	23	33	0	78	14	100	50	77	86	33	100	0
56	100	17	71	0	31	28	0	80	16	100	56	80	93	28	89	0
41	91	15	59	25	6	70	0	100	39	78	85	32	100	0	68	0
0	67	8	21	45	0	85	10	100	51	75	89	36	100	7	71	0
26	91	19	39	49	0	92	18	100	70	62	100	17	88	0	42	0
38	64	8	67	0	20	40	0	85	26	100	69	63	100	21	87	0
35	93	2	69	0	26	36	0	79	2	100	39	81	77	42	100	0
25	72	0	36	21	0	65	6	99	35	100	80	62	100	25	81	0
35	83	18	81	0	40	21	4	69	0	100	28	91	71	57	100	0
70	100	25	75	0	34	25	0	73	22	100	62	75	98	23	93	0
15	55	0	35	15	1	54	0	88	19	100	53	80	85	45	100	0
65	100	22	75	0	36	22	0	73	8	100	45	84	86	37	99	0
27	73	15	37	41	0	81	7	100	50	78	92	37	100	0	77	0
22	98	2	66	0	17	43	0	85	26	100	73	61	100	12	86	0
73	90	24	77	0	39	20	0	73	2	100	40	97	81	52	100	0
61	100	21	76	0	44	10	10	60	0	98	23	100	58	79	90	0
0	100	3	44	33	0	75	2	100	48	74	95	32	98	12	48	0
38	100	1	75	0	29	36	0	80	14	100	56	79	97	37	94	0
51	100	17	70	0	32	19	0	69	10	100	42	90	79	45	97	0
33	100	15	85	0	40	13	0	46	3	76	25	100	61	84	95	0
42	81	7	65	0	20	45	0	89	32	100	76	55	100	7	73	0
40	100	3	69	0	25	44	0	91	26	100	69	60	100	8	84	0
15	85	0	40	18	0	64	8	93	44	100	89	58	100	16	79	0
0	62	20	8	58	0	91	32	100	92	65	100	30	70	11	17	0
66	88	16	70	0	23	45	0	97	28	100	74	49	100	18	66	0
32	64	0	65	1	20	46	0	91	21	100	66	64	100	15	92	0
27	99	2	62	0	21	39	0	86	17	100	55	80	93	33	100	0
44	79	19	60	6	14	55	0	100	34	92	79	35	100	0	69	0
27	97	0	57	6	14	58	0	100	30	100	72	57	100	11	74	0
23	96	0	61	2	20	37	0	75	19	100	53	95	93	55	100	0
55	100	16	79	0	39	5	0	61	1	100	31	67	61	5	67	0
84	97	40	79	0	39	9	0	62	26	100	67	71	100	15	80	0
40	98	17	76	0	28	35	0	84	25	100	70	55	100	4	95	0
8	97	14	72	0	35	10	0	69	18	100	53	90	90	25	100	0
48	86	16	51	0	11	37	0	77	29	100	66	81	100	31	92	0
87	78	50	94	16	59	0	19	45	0	99	24	100	63	67	100	0
26	79	0	49	14	0	74	15	100	61	62	100	9	77	1	26	0
46	100	4	75	7	24	53	0	100	21	89	68	44	97	0	88	0
9	81	5	24	54	0	99	38	100	94	48	100	8	56	0	4	0
21	100	4	74	0	30	32	0	81	20	100	59	76	96	25	90	0
14	73	0	27	38	0	84	10	100	55	75	96	31	100	9	60	0
4	25	68	64	33	97	0	36	38	0	100	43	96	100	22	85	0
14	63	1	32	34	0	78	4	100	47	79	92	37	100	0	71	0
39	100	0	61	20	14	71	0	100	37	78	88	29	100	16	49	0
86	100	56	99	19	67	0	25	31	0	81	15	100	53	78	93	0
9	77	0	28	33	0	74	16	100	56	77	95	33	100	1	68	0
56	100	11	85	0	39	28	0	80	4	100	47	83	90	32	92	0
61	95	20	91	0	42	25	0	79	12	100	58	67	100	20	99	0
3	77	0	37	34	0	84	19	100	64	66	100	20	71	22	25	0
30	96	0	64	10	23	50	0	89	25	100	65	76	100	25	96	0
44	100	8	62	0	14	50	0	99	31	100	78	45	90	11	49	0
28	100	4	63	0	20	32	0	73	24	100	59	77	89	30	85	0
71	95	25	88	0	43	15	0	64	11	100	50	87	95	38	100	0
38	100	10	67	0	28	26	0	73	13	100	45	76	77	29	88	0
28	96	0	62	12	12	47	0	82	11	100	58	77	100	42	99	0
25	67	15	26	57	0	100	34	95	74	42	100	0	67	1	26	0
27	96	0	59	1	10	38	0	75	20	100	59	75	97	36	100	0
38	100	11	71	0	30	33	0	82	5	100	43	76	79	28	88	0
7	48	16	2	69	0	100	38	94	84	44	100	4	67	0	22	0
15	89	0	54	19	0	74	7	100	57	64	100	12	85	7	32	0
30	100	0	60	1	16	49	0	93	28	100	72	56	99	1	90	0
70	100	21	78	0	40	11	0	65	6	94	43	100	82	45	88	0
21	100	0	69	1	32	29	0	82	16	100	52	79	86	20	82	0
73	100	22	62	0	0	65	14	100	73	42	82	51	65	41	37	0
59	86	26	92	0	49	21	5	68	0	100	35	82	81	39	100	0
26	64	0	28	26	0	72	24	100	60	97	99	45	100	7	71	0
5	91	0	52	14	13	61	0	97	30	100	70	66	100	14	98	0
80	100	28	96	0	20	52	0	100	65	61	94	57	68	32	30	0
85	84	39	95	0	57	10	9	62	0	100	38	92	88	43	100	0
13	83	0	61	4	15	54	0	98	28	100	73	55	100	16	71	0
8	100	0	57	22	9	72	0	100	43	78	94	32	95	7	48	0
42	96	17	70	0	30	24	0	69	11	100	44	92	84	49	100	0
66	98	55	70	98	68	100	100	57	92	33	62	16	31	0	0	0
20	75	32	25	66	0	100	8	98	59	68	90	32	100	0	78	0
20	81	0	39	22	0	68	5	100	37	89	83	47	100	14	68	0
31	100	12	65	0	26	28	0	71	22	100	55	93	92	44	89	0
46	100	11	69	0	24	35	0	81	14	100	53	62	80	17	72	0
36	82	0	68	4	21	48	0	92	24	100	70	61	100	23	76	0
97	100	41	81	14	13	71	23	100	85	77	85	47	53	0	0	0
11	70	0	31	32	0	89	9	100	47	78	84	27	100	2	66	0
30	89	0	64	22	22	63	0	100	24	90	68	51	97	5	100	0
61	100	16	78	0	39	15	0	72	10	100	48	96	88	44	83	0
19	90	4	44	24	0	75	12	100	55	82	99	30	100	0	60	0
24	95	3	55	28	15	74	0	100	35	84	80	41	100	0	78	0
34	84	9	64	0	25	41	0	88	27	100	67	68	100	12	85	0
13	100	0	43	25	0	67	0	100	34	95	87	55	100	15	92	0
0	63	7	30	36	0	73	10	100	49	86	93	49	100	18	71	0
25	93	0	55	22	0	76	5	100	59	61	100	15	67	11	7	0
43	91	9	59	0	14	43	0	85	22	100	67	68	100	21	97	0
93	77	51	100	3	77	0	32	39	0	90	20	100	63	54	84	0
26	67	0	38	29	0	81	20	100	66	64	100	17	74	26	28	0
5	87	5	30	41	0	83	9	100	58	70	100	29	95	0	51	0
8	87	0	41	21	0	70	16	100	55	97	100	45	97	9	63	0
4	58	19	15	66	0	100	33	99	78	57	100	15	71	0	29	0
9	67	16	23	52	0	91	21	100	65	74	100	30	97	0	65	0
23	73	0	38	19	0	60	1	93	29	100	74	67	100	32	79	0
50	100	20	60	32	13	84	0	100	45	79	90	25	98	0	56	0
52	100	0	36	36	0	100	52	40	73	15	45	65	60	5	2	0
56	100	17	72	0	29	34	0	79	20	100	60	74	96	31	83	0
48	98	16	69	0	32	29	0	84	22	100	60	86	98	24	100	0
87	95	28	76	0	37	18	0	77	23	100	64	74	100	23	75	0
16	78	0	38	31	0	74	13	100	59	71	100	28	91	11	39	0
25	79	5	36	32	0	75	19	100	60	81	100	35	94	0	62	0
9	100	0	59	7	18	39	0	75	7	100	34	99	74	69	95	0
70	100	2	50	15	1	100	36	70	79	36	56	67	51	0	0	0
51	75	45	31	71	0	100	24	96	71	66	100	30	91	0	63	0
6	91	0	43	25	0	78	9	100	53	82	98	32	100	13	55	0
18	84	15	44	39	4	83	0	100	43	83	84	37	100	0	71	0
0	82	8	35	42	0	88	21	100	66	67	100	22	80	15	35	0
19	91	0	60	10	17	55	0	94	26	100	70	67	100	23	81	0
53	100	21	79	0	39	9	0	73	11	100	49	75	87	9	92	0
100	66	48	75	12	43	0	5	47	0	89	25	86	64	61	100	0
32	91	11	68	0	23	42	0	85	27	100	71	66	100	20	75	0
31	100	0	64	1	16	43	0	83	25	100	71	65	98	20	84	0
13	71	0	35	19	0	67	8	100	38	96	78	55	100	14	82	0
33	89	19	50	35	8	78	0	100	38	85	80	45	100	0	88	0
64	93	25	56	0	9	37	0	78	35	100	81	61	100	18	70	0
23	100	0	65	7	21	44	0	89	16	100	56	72	91	28	96	0
51	86	45	100	9	51	13	0	69	22	100	71	54	95	0	68	0
50	98	10	61	0	10	49	0	95	27	100	76	52	100	2	86	0
31	89	0	55	14	12	64	0	100	29	94	72	53	100	3	91	0
28	92	12	44	35	0	83	11	100	57	72	100	25	95	0	52	0
0	59	3	18	39	0	78	18	100	54	90	92	49	100	17	75	0
51	100	10	75	0	33	31	0	82	6	100	44	75	82	28	90	0
53	87	14	80	7	29	50	0	100	26	99	76	49	100	0	77	0
34	100	0	77	11	25	56	0	100	17	99	69	52	83	34	45	0
54	96	23	63	0	30	15	0	74	19	99	51	100	87	47	100	0
12	95	0	53	8	12	60	0	99	31	100	73	56	100	7	78	0
21	74	4	74	2	19	63	0	100	49	71	100	10	73	0	20	0
24	100	0	61	4	17	57	0	100	32	96	75	43	94	11	57	0
60	100	13	73	0	34	28	0	81	21	100	60	83	97	28	81	0
28	97	20	71	0	26	28	0	74	21	100	63	73	100	24	96	0
41	90	0	68	9	9	57	0	100	30	91	84	45	100	5	73	0
12	67	14	25	50	0	93	17	100	57	72	91	28	100	0	67	0
16	67	0	27	33	0	77	21	100	60	91	100	40	99	0	73	0
1	76	0	42	16	0	65	2	100	35	95	79	50	100	3	84	0
37	100	10	69	0	28	35	0	84	18	100	58	79	96	27	99	0
13	57	3	18	40	0	81	28	100	66	81	100	31	85	0	54	0
7	72	1	38	31	0	82	11	100	56	76	99	26	100	0	58	0
12	54	21	11	62	0	99	23	100	68	71	100	27	100	0	67	0
22	95	0	53	14	5	70	0	100	41	91	89	41	100	10	59	0
70	96	20	74	0	34	28	0	80	23	100	63	82	100	26	80	0
27	86	0	50	13	2	70	0	100	44	91	94	41	100	13	56	0
15	76	5	33	34	0	89	9	100	50	79	91	29	100	0	64	0
69	100	21	76	0	36	25	0	76	21	100	60	78	97	26	80	0
52	85	10	62	0	20	41	0	87	22	100	62	70	96	20	100	0
23	74	29	26	66	0	100	27	99	74	64	100	26	73	0	33	0
2	58	0	22	48	0	100	24	100	71	53	100	6	76	22	31	0
22	89	0	46	9	0	46	0	79	24	100	67	75	100	39	97	0
0	61	14	18	63	0	100	33	89	80	45	100	14	62	18	16	0
2	100	0	55	15	16	53	0	89	18	100	59	74	91	36	79	0
49	94	10	70	0	33	25	0	82	9	100	44	91	81	42	100	0
43	95	12	85	0	40	29	4	75	0	100	37	79	78	38	100	0
14	73	0	51	9	12	54	0	92	27	100	67	74	100	27	95	0
51	88	14	74	0	27	35	0	85	24	100	69	61	100	15	76	0
77	100	31	84	0	44	1	0	60	5	100	40	83	81	32	72	0
34	100	0	76	0	35	32	1	85	0	100	38	85	77	36	84	0
34	93	7	61	0	25	34	0	81	12	100	46	98	83	62	100	0
31	100	0	78	7	28	51	0	96	14	100	64	58	89	29	55	0
3	77	2	39	39	0	90	20	100	71	53	100	0	78	10	43	0
51	99	28	60	40	9	79	0	100	44	81	90	40	100	0	87	0
17	94	0	57	16	10	64	0	100	32	98	80	55	100	14	73	0
0	37	17	0	66	1	100	31	96	71	59	100	12	98	9	59	0
0	71	1	21	47	0	93	10	100	59	66	95	19	100	10	59	0
31	93	0	56	9	10	61	0	100	32	95	79	50	100	10	68	0
14	61	12	21	48	0	85	24	100	63	83	99	36	100	0	75	0
96	43	63	0	1	7	0	57	38	100	100	94	81	45	36	7	0
49	100	0	30	39	0	100	59	49	79	19	44	85	80	23	21	0
36	98	8	67	0	21	40	0	85	29	100	72	59	100	15	75	0
8	87	0	43	10	0	61	3	95	38	100	81	53	100	1	83	0
20	67	0	27	36	0	84	17	100	60	77	100	31	85	10	44	0
15	100	0	58	9	14	47	0	84	16	100	57	77	92	38	95	0
19	86	9	55	13	16	60	0	96	33	100	72	57	100	0	82	0
79	86	27	68	0	35	11	0	70	5	100	37	84	71	43	100	0
10	73	0	38	26	0	75	12	100	52	89	95	39	100	3	67	0
40	88	23	45	39	0	85	3	100	49	79	93	32	100	0	67	0
59	100	17	69	0	31	32	0	86	22	100	61	78	97	16	96	0
72	91	21	75	13	30	53	0	100	24	100	69	55	100	0	88	0
42	100	8	77	0	32	30	0	72	7	100	42	81	80	40	81	0
21	83	0	65	0	28	35	0	84	17	100	53	84	88	30	100	0
3	88	0	51	16	10	64	0	98	34	100	76	56	100	5	85	0
24	100	5	57	0	13	41	0	84	25	100	65	57	86	7	87	0
37	90	5	60	12	15	60	0	98	32	100	76	55	100	0	90	0
13	99	0	59	10	17	62	0	100	30	87	72	41	100	0	75	0
50	100	5	73	0	22	49	0	100	33	98	82	41	99	8	57	0
33	96	6	60	0	18	39	0	79	20	100	59	93	100	50	99	0
0	75	14	31	47	0	89	10	100	54	76	93	35	100	13	62	0
7	59	0	25	35	0	76	0	100	35	80	76	44	100	5	88	0
95	100	33	81	0	42	2	0	68	5	100	45	97	86	36	73	0
12	62	0	58	7	11	59	0	100	29	92	76	47	100	8	69	0
26	89	0	50	8	0	69	13	100	58	73	100	20	74	13	25	0
16	90	0	57	13	12	62	0	100	30	90	76	45	100	3	77	0
45	100	23	55	27	4	73	0	100	45	85	93	30	95	0	53	0
68	92	22	71	0	27	36	0	84	22	100	66	67	100	17	83	0
20	62	15	17	58	0	99	20	100	65	69	100	23	98	0	60	0
41	100	11	70	0	26	33	0	76	17	100	55	88	97	43	91	0
22	62	16	24	47	0	89	14	100	52	76	86	34	100	0	78	0
15	100	0	56	13	12	51	0	88	22	100	67	73	100	34	98	0
42	87	3	64	0	16	55	0	100	34	88	80	29	100	4	65	0
26	68	0	32	32	0	77	1	100	41	79	87	36	100	6	65	0
60	100	19	81	0	44	14	7	62	0	97	27	100	66	62	86	0
26	66	13	37	32	0	80	5	100	42	82	81	38	100	0	76	0
53	100	15	69	0	29	30	0	78	22	100	60	68	90	11	83	0
81	100	22	84	0	41	18	0	82	18	100	60	61	96	13	69	0
100	100	53	77	20	40	13	0	65	15	94	51	56	78	0	78	0
59	100	12	74	0	32	31	0	84	21	100	60	69	96	16	86	0
96	100	52	84	18	49	0	13	46	0	95	28	100	66	52	95	0
17	69	0	27	42	0	92	13	100	58	63	95	11	100	0	62	0
18	95	6	63	16	11	65	0	100	40	84	90	31	100	0	57	0
93	95	40	98	9	62	0	21	47	0	100	22	99	63	69	100	0
46	92	11	51	20	0	84	16	100	66	51	100	0	64	8	15	0
20	73	0	43	22	0	73	12	100	54	94	100	43	96	11	58	0
5	70	8	20	49	0	93	18	100	65	67	100	20	97	0	57	0
66	98	24	78	0	35	24	0	74	20	100	61	79	100	29	92	0
31	70	0	84	16	37	52	0	100	19	99	66	60	100	6	94	0
35	100	9	71	0	26	41	0	93	11	100	53	63	87	11	100	0
17	89	0	49	2	7	51	0	91	26	100	66	67	98	18	100	0
25	100	9	78	0	34	29	0	81	6	100	47	77	85	24	96	0
49	100	20	81	0	44	17	8	71	0	100	31	85	69	41	94	0
52	100	16	70	0	35	3	0	66	10	100	41	98	77	51	93	0
25	94	0	52	12	7	64	0	100	36	90	80	40	100	0	71	0
29	50	0	15	40	0	83	22	100	65	70	100	24	95	15	50	0
32	87	12	69	0	30	31	0	82	8	100	46	76	81	29	100	0
32	89	14	91	0	44	15	1	62	0	100	28	85	73	45	100	0
17	74	20	40	39	0	84	5	100	46	83	86	35	100	0	71	0
40	100	12	76	0	33	30	0	82	1	100	39	75	78	30	100	0
22	99	0	50	25	3	76	0	100	47	83	100	34	99	10	52	0
30	100	3	68	0	25	36	0	81	10	100	48	66	75	21	63	0
38	100	20	61	26	20	65	0	100	27	92	67	48	85	0	79	0
15	70	20	32	54	0	96	24	100	66	68	100	16	92	0	52	0
48	100	0	43	39	0	100	52	54	87	18	48	74	78	19	19	0
68	96	20	84	0	42	17	0	74	1	100	40	88	84	36	100	0
26	93	0	54	16	2	62	0	100	34	85	86	40	100	6	65	0
25	88	8	68	0	27	39	0	87	15	100	56	73	89	20	100	0
17	100	0	65	8	23	53	0	100	22	96	63	56	94	8	80	0
18	95	0	56	2	13	41	0	79	24	100	62	84	99	40	100	0
23	76	0	42	17	4	68	0	100	32	99	72	62	100	12	90	0
15	95	0	55	2	15	48	0	92	28	100	68	63	100	6	98	0
20	100	0	58	14	15	59	0	98	27	100	73	64	100	24	76	0
41	100	25	50	47	4	86	0	100	48	74	91	35	100	0	76	0
10	97	0	46	20	0	70	12	100	55	87	100	37	86	10	43	0
60	100	18	97	0	49	23	3	75	0	100	45	82	91	32	89	0
35	77	6	50	3	8	58	0	100	29	94	70	52	100	0	84	0
23	95	0	60	3	21	42	0	84	16	100	53	74	85	30	100	0
2	61	5	79	0	33	38	0	91	20	100	65	63	100	17	74	0
39	96	4	61	0	18	49	0	96	26	100	70	61	100	5	88	0
6	78	0	37	19	0	76	3	100	40	99	80	51	100	7	73	0
16	74	0	28	37	0	81	23	100	68	65	100	18	88	0	45	0
38	87	11	47	18	2	66	0	100	35	91	80	45	100	0	83	0
25	92	30	43	50	1	88	0	100	45	78	87	39	100	0	87	0
21	69	0	48	19	7	61	0	94	30	100	74	67	100	29	83	0
16	92	11	30	51	0	94	0	100	57	63	98	20	100	0	43	0
30	95	0	62	13	20	57	0	100	21	99	64	63	95	15	100	0
23	93	1	59	16	19	64	0	100	29	94	72	52	100	0	90	0
65	72	24	45	21	0	69	8	100	47	90	93	42	100	0	75	0
24	77	0	46	22	8	70	0	100	32	90	74	51	100	5	90	0
40	100	5	67	0	28	40	0	94	18	100	57	58	84	3	67	0
44	100	14	65	0	25	29	0	72	17	100	51	87	89	42	86	0
50	100	15	65	1	23	46	0	97	27	100	69	54	100	0	84	0
19	91	0	52	10	10	63	0	99	32	100	75	56	100	7	80	0
56	100	19	76	0	37	13	0	66	9	100	41	94	80	44	84	0
23	90	0	47	16	0	74	12	100	57	76	100	20	79	2	33	0
42	67	16	27	49	0	93	19	100	66	64	98	19	100	0	59	0
11	23	44	0	87	15	100	50	83	84	41	100	0	80	2	46	0
26	83	18	45	40	0	89	6	100	54	71	94	21	100	0	57	0
33	100	0	78	1	36	30	0	82	6	100	46	80	85	28	96	0
3	95	0	47	13	2	60	0	98	28	100	74	62	100	18	92	0
28	63	25	25	51	0	85	27	100	69	72	99	30	100	0	71	0
20	77	0	44	25	0	77	9	100	54	76	100	26	100	8	53	0
4	70	0	27	34	0	70	1	100	34	90	86	55	100	20	83	0
91	100	42	86	0	11	52	0	100	70	39	77	76	71	21	7	0
47	85	18	62	5	20	47	0	100	24	99	66	59	98	0	100	0
75	100	26	84	0	42	13	0	69	7	100	46	84	89	33	85	0
40	99	0	74	1	20	44	0	88	24	100	76	60	100	21	70	0
67	100	19	90	0	47	14	4	69	0	100	38	91	82	46	99	0
18	59	9	22	51	0	96	21	100	63	72	100	22	93	0	55	0
18	90	11	43	34	0	87	20	100	67	57	100	10	73	0	24	0
17	63	6	20	51	0	95	28	100	72	55	100	0	91	0	52	0
4	55	60	77	100	100	80	92	56	70	40	46	32	23	0	0	1
0	0	54	27	80	57	100	89	95	100	85	68	80	36	78	4	1
33	67	50	79	100	100	96	86	71	65	42	43	21	22	0	0	1
0	5	53	33	90	65	100	98	83	100	73	67	73	33	77	0	1
0	68	48	81	86	100	100	97	87	73	81	49	80	24	71	0	1
43	100	22	60	38	63	31	64	41	19	0	0	45	2	100	7	1
0	57	14	73	54	90	100	100	100	74	80	47	55	22	49	0	1
0	71	35	74	75	94	100	100	89	73	77	46	72	18	57	0	1
100	100	54	92	39	76	29	61	18	46	7	30	4	15	0	0	1
0	52	28	69	58	84	89	100	100	95	83	65	68	33	64	0	1
0	61	36	72	74	91	100	100	95	73	87	46	77	19	68	0	1
0	48	42	71	64	100	56	56	54	13	33	0	42	3	100	3	1
0	62	48	80	89	100	96	78	100	55	96	33	96	10	85	0	1
8	69	58	95	62	100	54	61	44	23	0	0	29	3	100	8	1
34	79	69	100	60	75	41	26	13	0	0	8	50	7	100	5	1
0	53	40	68	75	91	100	100	94	72	88	45	87	17	87	0	1
0	53	35	76	78	98	100	100	84	75	68	50	54	25	54	0	1
31	71	57	88	100	100	71	80	46	60	20	41	3	20	0	0	1
0	66	47	83	93	100	100	90	77	67	53	46	35	23	30	0	1
0	30	30	53	65	76	100	100	93	79	73	52	50	26	31	0	1
0	60	24	82	84	100	100	90	73	68	43	44	18	22	14	0	1
42	71	79	100	73	81	58	34	38	0	0	11	50	10	100	10	1
0	36	30	58	66	79	100	100	91	75	83	50	80	25	72	0	1
4	71	32	100	37	95	33	57	29	19	0	0	49	1	100	4	1
14	52	0	56	36	78	74	100	100	96	79	64	58	32	39	0	1
14	69	67	100	59	98	60	55	62	12	0	0	3	2	100	0	1
18	64	37	100	40	99	39	59	38	19	0	0	47	0	100	1	1
0	56	23	63	61	81	100	100	88	77	69	52	53	26	44	0	1
18	76	50	86	100	100	93	80	70	60	48	40	23	20	0	0	1
0	52	3	57	47	79	90	100	100	88	79	59	60	30	60	0	1
0	64	24	78	100	100	76	96	41	72	12	47	6	23	35	0	1
0	54	0	72	42	90	91	100	100	76	74	51	48	26	26	0	1
0	45	29	67	62	89	100	100	84	75	65	50	53	26	49	0	1
0	42	22	57	69	79	100	100	69	75	38	51	14	26	3	0	1
0	72	41	84	80	100	100	100	84	74	66	49	48	24	37	0	1
80	65	100	100	86	82	72	43	53	6	0	0	41	2	97	1	1
0	55	34	74	74	91	100	100	80	75	62	49	42	25	24	0	1
33	73	66	88	100	100	79	80	58	60	36	41	16	20	0	0	1
5	62	21	83	46	100	43	57	43	14	0	9	50	0	100	0	1
0	56	39	72	71	93	100	100	88	75	75	50	63	25	58	0	1
33	63	67	82	100	100	84	85	59	64	37	43	16	21	0	0	1
0	46	44	72	86	100	68	93	56	64	56	34	61	5	100	0	1
